Word,Freq,Rank
fight.,1,1405
dozen,1,1406
"be,",1,1407
"weasel,",1,1408
climb.,1,1409
"hemlock-tree,",1,1410
listener,1,1411
dropping,1,1412
pasture?,1,1413
"wrong,",1,1414
cleverest,1,1415
because--guess,1,1416
sweet,1,1417
"""you'll",1,1418
"""must",1,1419
do--,1,1420
might!,1,1421
hemlock,1,1422
forgotten,1,1423
wondered,1,1424
"uncomfortable,",1,1425
tallest,1,1426
rapidly,1,1427
grind,1,1428
favor,1,1429
write,1,1430
"itself,",1,1431
"him,--soon",1,1432
hello!,1,1433
sharply,1,1434
pull,1,1435
eager,1,1436
coon.,1,1437
"well,",1,1438
scrambling,1,1439
instant,1,1440
single,1,1441
"um-m-m,""",1,1442
tip,1,1443
mere,1,1444
sure.,1,1445
"wrinkling,",1,1446
chasing,1,1447
meadow,1,1448
"bed,",1,1449
patience,1,1450
iv,1,1451
expected,1,1452
"how,",1,1453
"thought,""",1,1454
self-respecting,1,1455
"curiosity,",1,1456
sighed.,1,1457
xvi,1,1458
impo'tant,1,1459
courage,1,1460
"boaster!""",1,1461
"fish,""",1,1462
not!,1,1463
entered,1,1464
squeal,1,1465
"waited,",1,1466
"side,",1,1467
"would,",1,1468
deliberately,1,1469
"blackbird,",1,1470
dreamer!,1,1471
xvii,1,1472
scheming,1,1473
jay!,1,1474
hoarse,1,1475
"trees,",1,1476
xv,1,1477
face!,1,1478
minutes,1,1479
tracks,1,1480
muskrat,1,1481
"""to-morrow",1,1482
enemy,1,1483
whistling,1,1484
retorted.,1,1485
xix,1,1486
"first,",1,1487
blinked,1,1488
myself.,1,1489
"""what's",1,1490
hero.,1,1491
"curious,""",1,1492
bobby.,1,1493
big;,1,1494
aroused,1,1495
"chuckling,",1,1496
"listening,",1,1497
common-sense,1,1498
xx,1,1499
already,1,1500
way:,1,1501
patiently,1,1502
"""certainly,",1,1503
"brown,",1,1504
"""somebody",1,1505
life!,1,1506
interesting,1,1507
"remember,",1,1508
briar-patch,1,1509
"sure,",1,1510
finding,1,1511
gotten,1,1512
idea!,1,1513
smartest,1,1514
smart.,1,1515
wisdom.,1,1516
middle,1,1517
climbing,1,1518
walk,1,1519
human,1,1520
manners!,1,1521
stared.,1,1522
peered,1,1523
heap,1,1524
"""perhaps",1,1525
"mine,""",1,1526
"fishing,""",1,1527
room,1,1528
holding,1,1529
side.,1,1530
"over,--a",1,1531
"doesn't,",1,1532
"thinking,",1,1533
sent,1,1534
bully,1,1535
much.,1,1536
"to?""",1,1537
"breath,",1,1538
"day!""",1,1539
"flat,",1,1540
thick.,1,1541
lonely,1,1542
"word,""",1,1543
grew.,1,1544
schemer!,1,1545
they're,1,1546
"them?""",1,1547
"walk,--that",1,1548
clung,1,1549
faster,1,1550
snap,1,1551
gasp.,1,1552
"whole,",1,1553
believed,1,1554
know!,1,1555
"""why,""",1,1556
"rock,",1,1557
"fly,""",1,1558
concluded,1,1559
fruit!,1,1560
chuckle,1,1561
gloated,1,1562
"leaves,",1,1563
gun,1,1564
scoop,1,1565
timid,1,1566
chase,1,1567
"short,",1,1568
likely,1,1569
probably,1,1570
hungry--hungry,1,1571
why.,1,1572
"off!""",1,1573
between,1,1574
sheepish,1,1575
"neighbors,",1,1576
"fly!""",1,1577
water.,1,1578
"""hi!""",1,1579
scream!,1,1580
yelled!,1,1581
"darkest,",1,1582
secret.,1,1583
"lunch,",1,1584
its,1,1585
spill,1,1586
"myself.""",1,1587
"far,",1,1588
respected.,1,1589
"bad!""",1,1590
sulked.,1,1591
taunted,1,1592
"here,""",1,1593
gathered,1,1594
grin.,1,1595
sniffed.,1,1596
"tops,",1,1597
broader.,1,1598
discouraged.,1,1599
he'd,1,1600
change,1,1601
"jack,",1,1602
quiet,1,1603
hit,1,1604
"waiting,",1,1605
tenth,1,1606
"""boaster!",1,1607
"oh!""",1,1608
telling,1,1609
prickly,1,1610
certainly.,1,1611
bashful,1,1612
xxi,1,1613
imagined,1,1614
"appetite?""",1,1615
brightened.,1,1616
"can,",1,1617
"""he'll",1,1618
buster!,1,1619
"drowned!""",1,1620
attend,1,1621
simply,1,1622
scrambled,1,1623
snarled.,1,1624
"of,",1,1625
kill,1,1626
men.,1,1627
"singers,",1,1628
"appreciate,""",1,1629
stands,1,1630
headfirst,1,1631
there's,1,1632
to-morrow.,1,1633
contain,1,1634
unpleasant,1,1635
charged,1,1636
fighter,1,1637
"twinkling,",1,1638
"silently,",1,1639
"barn,",1,1640
"world,",1,1641
nothing.,1,1642
bitten,1,1643
"end,",1,1644
"""chug-a-rum!",1,1645
muttered.,1,1646
meadows.,1,1647
dreaming,1,1648
mustn't,1,1649
whenever,1,1650
stripping,1,1651
"true,",1,1652
bark,1,1653
"alone,",1,1654
"fun.""",1,1655
roared,1,1656
any;,1,1657
"yourself,",1,1658
tree!,1,1659
plan:,1,1660
usual,1,1661
am,1,1662
shade,1,1663
patient,1,1664
everything.,1,1665
whined,1,1666
"gartersnake,",1,1667
peeping,1,1668
folks,1,1669
pushed,1,1670
laughed.,1,1671
form,1,1672
rejoicing.,1,1673
"believe,""",1,1674
"whistling,",1,1675
mouth.,1,1676
cousin.,1,1677
"years,",1,1678
baited,1,1679
thinks,1,1680
admitted,1,1681
"ha!""",1,1682
stomach,1,1683
enjoy,1,1684
yet.,1,1685
x,1,1686
taught,1,1687
friendly,1,1688
except,1,1689
funniest,1,1690
"""well,",1,1691
cannot,1,1692
"say?""",1,1693
death,1,1694
feast,1,1695
"wondering,",1,1696
claws.,1,1697
