Word,Freq,Rank
"benwick.""",6,1355
vanity,6,1356
"soon,",6,1357
happen,6,1358
"description,",6,1359
youth,6,1360
"autumn,",6,1361
arrangements,6,1362
for.,6,1363
"his,",6,1364
to-morrow,6,1365
well.,6,1366
remembrance,6,1367
reflection,6,1368
telling,6,1369
indeed!,6,1370
above,6,1371
over.,6,1372
worst,6,1373
moved,6,1374
various,6,1375
private,6,1376
girls,6,1377
"about,",6,1378
there;,6,1379
pretend,6,1380
dreadful,6,1381
difficulty,6,1382
visits,6,1383
musgrove;,6,1384
gentle,6,1385
friend's,6,1386
produced,6,1387
"taste,",6,1388
distinguished,6,1389
"people,",6,1390
nerves,6,1391
quitting,6,1392
cut,6,1393
warmly,6,1394
wild,6,1395
"carteret,",6,1396
day.,6,1397
property,6,1398
"""how",6,1399
careless,6,1400
"stay,",6,1401
decent,6,1402
run,6,1403
society,6,1404
possible.,6,1405
direction,6,1406
scheme,6,1407
accept,6,1408
voice,6,1409
confusion,6,1410
easily,6,1411
observe,6,1412
daily,6,1413
learn,6,1414
navy,6,1415
visited,6,1416
possession,6,1417
"attention,",6,1418
greatly,6,1419
did.,6,1420
agree,6,1421
proceeded,6,1422
"account,",6,1423
"moreover,",6,1424
instant,6,1425
fail,6,1426
"would,",6,1427
"first,",6,1428
"pain,",6,1429
long.,6,1430
command,6,1431
intimacy,6,1432
suffer,6,1433
excessively,6,1434
acknowledged,6,1435
motive,6,1436
gone.,6,1437
warmth,6,1438
"itself,",6,1439
dress,6,1440
"you?""",6,1441
watch,6,1442
sure.,6,1443
"course,",6,1444
enter,6,1445
wrong,6,1446
november,6,1447
know;,6,1448
"neighbourhood,",6,1449
affairs,6,1450
previously,6,1451
makes,6,1452
amused,6,1453
"might,",6,1454
draw,6,1455
stopped,6,1456
not;,5,1457
"time.""",5,1458
"ready,",5,1459
with--,5,1460
feeling.,5,1461
attempts,5,1462
distant,5,1463
space,5,1464
naturally,5,1465
"""yes,""",5,1466
rational,5,1467
"features,",5,1468
misery,5,1469
"now.""",5,1470
himself;,5,1471
spending,5,1472
heads,5,1473
attached,5,1474
arm,5,1475
save,5,1476
"men,",5,1477
becoming,5,1478
son,5,1479
else.,5,1480
acquaintance.,5,1481
disposition,5,1482
finally,5,1483
"rooms,",5,1484
place;,5,1485
expression,5,1486
apparently,5,1487
clay;,5,1488
with.,5,1489
"""yes;",5,1490
"smiled,",5,1491
dined,5,1492
"sea,",5,1493
startled,5,1494
master,5,1495
unjust,5,1496
proceed,5,1497
amusement,5,1498
this.,5,1499
"two,",5,1500
do?,5,1501
ease,5,1502
jealous,5,1503
subject.,5,1504
note,5,1505
conveyed,5,1506
express,5,1507
secure,5,1508
"settled,",5,1509
arrived,5,1510
reading,5,1511
estate,5,1512
regular,5,1513
conviction,5,1514
importance,5,1515
influenced,5,1516
"""now",5,1517
forgotten,5,1518
uncertain,5,1519
"brother,",5,1520
marlborough,5,1521
"eye,",5,1522
"rank,",5,1523
"dear,""",5,1524
lives,5,1525
difficult,5,1526
"village,",5,1527
learnt,5,1528
propriety,5,1529
sending,5,1530
struggle,5,1531
bright,5,1532
returned.,5,1533
impatient,5,1534
"you.""",5,1535
enjoyment,5,1536
mistress,5,1537
preparing,5,1538
alas!,5,1539
earnest,5,1540
"suspense,",5,1541
morning;,5,1542
described,5,1543
"know,""",5,1544
be.,5,1545
"observation,",5,1546
attend,5,1547
required,5,1548
"""poor",5,1549
"open,",5,1550
country.,5,1551
"reply,",5,1552
maintaining,5,1553
consideration,5,1554
"required,",5,1555
increased,5,1556
reasonable,5,1557
"man.""",5,1558
compared,5,1559
"praise,",5,1560
"you,""",5,1561
good-will,5,1562
it?,5,1563
milsom,5,1564
happiest,5,1565
"horses,",5,1566
box,5,1567
itself,5,1568
that's,5,1569
drawn,5,1570
decision,5,1571
attempt,5,1572
scenes,5,1573
rise,5,1574
moment.,5,1575
information,5,1576
"sensible,",5,1577
entrance,5,1578
material,5,1579
declared,5,1580
apparent,5,1581
secret,5,1582
"behind,",5,1583
fancy,5,1584
chance,5,1585
sophy,5,1586
vain.,5,1587
suggest,5,1588
life.,5,1589
delight,5,1590
improvement,5,1591
children.,5,1592
smiled,5,1593
"""only",5,1594
"still,",5,1595
indifferent,5,1596
